"구분(1)",구분(2),2021,2021,2021,2021,2021,2021,2021,2021
"구분(1)",구분(2),만족 (%),만족 (%),만족 (%),보통 (%),불만족 (%),불만족 (%),불만족 (%),평균점수 5점 만점 (점)
"구분(1)",구분(2),소계,매우만족,약간만족,소계,소계,약간불만족,매우불만족,소계
"지역",충청남도 청양군,63.4,5.0,58.4,34.3,2.3,1.2,1.1,3.7
"지역",충청남도 홍성군,39.6,6.6,33.0,60.4,0.0,0.0,0.0,3.5
"지역",충청남도 예산군,17.8,1.0,16.9,76.4,5.8,5.8,0.0,3.1
"지역",충청남도 태안군,33.8,3.3,30.5,61.7,4.5,3.2,1.3,3.3
"지역",전라북도 전주시,47.7,4.4,43.3,48.2,4.1,3.7,0.4,3.5
"지역",전라북도 군산시,19.2,3.3,16.0,59.3,21.5,20.5,1.0,3.0
"지역",전라북도 익산시,36.7,4.9,31.8,57.6,5.8,5.8,0.0,3.4
"지역",전라북도 정읍시,65.1,10.4,54.7,29.1,5.9,5.9,0.0,3.7
"지역",전라북도 남원시,57.3,11.6,45.7,40.8,1.9,1.7,0.2,3.7
"지역",전라북도 김제시,50.3,9.1,41.2,40.2,9.5,9.1,0.4,3.5
"지역",전라북도 완주군,83.5,34.0,49.5,16.2,0.3,0.3,0.0,4.2
"지역",전라북도 진안군,66.3,2.6,63.6,29.8,3.9,3.2,0.7,3.6
"지역",전라북도 무주군,49.5,10.2,39.4,47.5,2.9,2.9,0.0,3.6
"지역",전라북도 장수군,76.6,32.8,43.8,22.4,1.0,0.7,0.3,4.1
"지역",전라북도 임실군,52.7,8.7,44.0,42.8,4.4,3.8,0.7,3.6
"지역",전라북도 순창군,44.2,9.7,34.6,54.2,1.6,1.6,0.0,3.5
"지역",전라북도 고창군,82.3,16.6,65.7,17.0,0.7,0.7,0.0,4.0
"지역",전라북도 부안군,56.2,24.0,32.3,38.2,5.5,5.0,0.6,3.7
"지역",전라남도 목포시,18.2,1.2,17.0,75.0,6.8,6.0,0.9,3.1
"지역",전라남도 여수시,48.7,3.9,44.8,48.4,2.9,2.3,0.6,3.5
"지역",전라남도 순천시,30.1,4.7,25.4,65.4,4.6,3.8,0.7,3.3
"지역",전라남도 나주시,69.6,15.1,54.5,22.9,7.4,6.3,1.1,3.8
"지역",전라남도 광양시,29.1,4.8,24.3,66.5,4.3,3.8,0.6,3.3
"지역",전라남도 담양군,46.0,2.6,43.4,49.3,4.7,3.5,1.2,3.4
"지역",전라남도 곡성군,72.2,40.3,31.8,24.2,3.7,2.7,1.0,4.1
"지역",전라남도 구례군,41.8,5.0,36.8,52.8,5.4,4.9,0.4,3.4
"지역",전라남도 고흥군,50.8,26.2,24.6,44.9,4.3,3.7,0.6,3.7
"지역",전라남도 보성군,45.0,25.4,19.6,54.8,0.3,0.3,0.0,3.7
"지역",전라남도 화순군,60.6,8.5,52.2,36.7,2.6,1.8,0.9,3.7
"지역",전라남도 장흥군,66.2,24.5,41.7,31.0,2.9,1.8,1.0,3.9
"지역",전라남도 강진군,51.4,11.7,39.6,46.5,2.1,2.1,0.0,3.6
"지역",전라남도 해남군,41.7,6.1,35.6,54.1,4.2,3.8,0.4,3.4
