"구분1(1)",구분1(2),2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021
"구분1(1)",구분1(2),이용 여부 (%),이용 여부 (%),1주일 평균 구매량 (2리터 기준),1주일 평균 구매량 (2리터 기준),1주일 평균 구매량 (2리터 기준),1주일 평균 구매량 (2리터 기준),1주일 평균 구매량 (2리터 기준),1주일 평균 구매량 (2리터 기준),이용기간,이용기간,이용기간,이용기간,이용기간,이용기간
"구분1(1)",구분1(2),이용한다,이용하지 않는다,1병 (%),2병 (%),3병 (%),4병 (%),5병 이상 (%),평균 구매량 (병),1년 미만 (%),1년~3년 미만 (%),3년~5년 미만 (%),5년~10년 미만 (%),10년 이상 (%),평균 이용기간 (개월)
"지역",경기도 양평군,24.4,75.6,4.4,8.6,16.4,2.6,68.0,6.3,0.0,28.9,24.6,27.5,19.0,63.3
"지역",강원도 춘천시,23.4,76.6,4.3,45.6,18.1,10.1,21.9,3.9,0.0,22.4,31.3,27.8,18.4,56.0
"지역",강원도 원주시,31.6,68.4,3.4,5.4,8.0,6.5,76.7,7.0,15.5,41.4,14.7,15.6,12.8,43.8
"지역",강원도 강릉시,31.2,68.8,4.7,14.4,24.7,10.5,45.8,4.8,9.2,37.2,13.0,23.6,17.0,53.6
"지역",강원도 동해시,34.4,65.6,6.8,8.5,14.6,5.9,64.2,6.5,11.1,37.0,18.9,17.0,16.0,50.9
"지역",강원도 태백시,33.2,66.8,1.2,0.8,16.2,13.7,68.1,6.9,3.6,15.8,38.9,25.0,16.8,56.0
"지역",강원도 속초시,28.0,72.0,0.0,5.8,15.9,12.4,66.0,7.6,3.9,13.7,25.2,51.2,6.0,57.7
"지역",강원도 삼척시,30.5,69.5,4.9,16.7,15.7,12.2,50.5,5.4,10.0,34.1,20.1,19.9,15.8,52.9
"지역",강원도 홍천군,20.7,79.3,6.3,13.4,9.4,12.2,58.7,5.8,6.5,39.1,17.9,17.1,19.3,62.5
"지역",강원도 횡성군,15.3,84.7,2.6,9.7,12.1,1.3,74.4,5.6,6.4,63.4,9.4,20.8,0.0,30.2
"지역",강원도 영월군,23.8,76.2,5.7,21.3,12.9,9.6,50.5,6.1,4.5,40.8,15.2,24.2,15.4,59.7
"지역",강원도 평창군,35.6,64.4,0.0,5.3,14.4,6.3,74.0,7.7,2.2,13.9,7.4,29.3,47.2,118.4
"지역",강원도 정선군,21.9,78.1,6.3,11.0,10.2,6.4,66.1,6.9,5.6,23.6,13.6,32.7,24.5,70.8
"지역",강원도 철원군,25.7,74.3,12.1,14.0,36.0,4.9,33.0,3.8,4.3,54.5,32.9,4.3,4.0,31.2
"지역",강원도 화천군,20.4,79.6,2.6,3.2,24.0,8.2,62.0,5.6,13.7,28.1,21.5,24.2,12.6,46.3
"지역",강원도 양구군,22.1,77.9,6.0,14.9,25.7,7.7,45.8,5.1,16.9,27.4,18.6,25.5,11.7,49.2
"지역",강원도 인제군,23.5,76.5,8.3,11.5,1.8,13.9,64.5,5.4,7.5,53.7,12.5,13.5,12.8,40.6
"지역",강원도 고성군,35.2,64.8,7.4,15.5,6.3,10.1,60.6,5.5,9.2,15.3,24.8,24.1,26.7,65.9
"지역",강원도 양양군,22.4,77.6,4.6,7.7,23.5,2.8,61.5,10.2,9.5,29.4,25.2,11.5,24.5,68.3
"지역",충청북도 충주시,24.5,75.5,7.9,20.1,24.1,4.2,43.7,4.7,3.2,17.1,23.0,32.1,24.5,71.3
"지역",충청북도 제천시,28.9,71.1,12.0,10.5,6.9,14.6,56.1,5.7,15.1,31.4,26.0,17.1,10.5,46.8
"지역",충청북도 청주시,40.3,59.7,6.2,12.0,16.9,10.4,54.5,5.7,8.3,28.0,22.1,24.5,17.1,56.4
"지역",충청북도 보은군,28.6,71.4,5.8,18.4,24.4,6.3,45.1,6.1,9.3,27.9,15.9,23.5,23.4,65.8
"지역",충청북도 옥천군,22.4,77.6,2.2,6.5,4.7,2.9,83.7,6.9,2.3,12.0,43.7,19.0,23.0,64.4
"지역",충청북도 영동군,33.0,67.0,7.5,10.6,17.3,11.6,53.0,5.9,10.6,15.8,11.8,35.6,26.1,65.8
"지역",충청북도 진천군,31.1,68.9,1.4,2.6,9.3,2.5,84.3,5.9,0.6,33.0,30.2,24.1,12.1,54.3
"지역",충청북도 괴산군,20.3,79.7,2.6,2.7,9.5,8.4,76.9,8.0,16.2,26.8,24.4,25.6,7.0,45.2
"지역",충청북도 음성군,35.7,64.3,15.0,14.6,12.8,16.8,40.8,4.4,11.8,24.3,24.6,17.8,21.5,56.2
"지역",충청북도 단양군,18.7,81.3,2.3,9.9,14.8,14.3,58.7,5.3,17.7,11.3,26.1,23.1,21.8,68.3
"지역",충청북도 증평군,30.8,69.2,1.8,2.0,20.0,14.8,61.4,5.4,0.0,33.9,34.8,16.3,15.0,53.7
"지역",충청남도 천안시,40.4,59.6,1.0,11.1,21.2,7.5,59.3,5.7,10.2,40.0,14.9,17.3,17.6,51.2
"지역",충청남도 공주시,30.5,69.5,4.2,5.5,19.0,13.2,58.2,5.5,2.8,29.2,17.4,31.2,19.3,64.2
"지역",충청남도 보령시,27.9,72.1,12.8,6.3,7.7,4.9,68.4,9.5,2.0,21.0,16.8,26.0,34.2,90.9
"지역",충청남도 아산시,38.0,62.0,3.0,3.4,16.4,14.2,63.0,5.6,20.9,35.9,19.8,14.3,9.1,40.5
"지역",충청남도 서산시,35.5,64.5,1.3,5.1,5.9,7.5,80.1,7.7,7.8,35.7,14.5,15.6,26.4,62.0
"지역",충청남도 논산시,25.1,74.9,10.8,10.7,14.7,2.3,61.5,6.5,5.7,41.0,30.1,9.5,13.7,45.4
"지역",충청남도 계룡시,36.8,63.2,5.8,5.7,8.5,10.6,69.4,5.8,13.6,27.2,21.7,13.1,24.3,60.4
"지역",충청남도 당진시,42.2,57.8,17.5,18.3,15.6,6.3,42.4,4.5,14.5,33.5,17.1,23.6,11.3,44.4
"지역",충청남도 금산군,46.0,54.0,16.9,21.2,13.4,7.9,40.5,5.4,14.2,21.3,18.5,22.4,23.6,69.9
"지역",충청남도 부여군,34.8,65.2,16.4,19.6,16.9,2.4,44.7,5.2,7.4,21.9,27.2,23.3,20.3,59.2
"지역",충청남도 서천군,28.1,71.9,16.0,14.3,26.4,10.8,32.5,4.1,5.9,33.6,18.2,28.8,13.5,54.9
"지역",충청남도 청양군,31.2,68.8,3.2,19.4,22.2,6.8,48.3,5.1,9.0,30.3,20.4,29.2,11.1,53.9
"지역",충청남도 홍성군,19.5,80.5,28.0,32.6,15.9,14.1,9.3,2.9,16.7,28.1,13.6,28.1,13.4,51.9
"지역",충청남도 예산군,33.1,66.9,10.3,9.6,8.4,13.9,57.8,5.5,17.7,26.5,23.1,24.7,8.0,47.2
"지역",충청남도 태안군,29.3,70.7,19.9,20.6,18.5,3.0,38.1,4.5,3.9,22.9,21.5,37.6,14.1,59.3
"지역",전라북도 전주시,30.0,70.0,2.1,3.8,12.0,7.2,75.0,6.9,4.0,37.4,27.1,18.1,13.3,50.0
"지역",전라북도 군산시,20.5,79.5,1.8,7.7,9.6,5.1,75.8,6.0,9.3,39.6,17.3,18.6,15.2,50.9
"지역",전라북도 익산시,20.9,79.1,0.8,11.9,6.5,4.9,75.9,8.8,7.4,23.0,29.5,25.3,14.8,55.0
"지역",전라북도 정읍시,35.2,64.8,11.1,20.5,10.5,14.2,43.8,5.5,8.8,36.7,22.1,27.0,5.5,41.6
"지역",전라북도 남원시,20.8,79.2,3.7,16.3,16.0,22.2,41.9,5.2,11.8,23.3,27.8,20.9,16.2,53.5
"지역",전라북도 김제시,25.7,74.3,18.3,19.2,20.6,9.1,32.8,4.4,8.3,44.3,21.4,21.3,4.8,39.8
"지역",전라북도 완주군,26.1,73.9,0.0,2.6,35.0,44.2,18.2,3.9,9.0,39.9,35.6,11.0,4.5,35.6
"지역",전라북도 진안군,20.6,79.4,0.0,10.7,24.6,20.3,44.3,6.0,0.0,22.1,21.8,32.2,23.8,70.3
"지역",전라북도 무주군,25.9,74.1,27.6,18.7,12.8,8.7,32.2,4.1,8.7,24.0,32.9,23.3,11.1,50.2
"지역",전라북도 장수군,19.0,81.0,11.0,26.3,19.7,0.0,42.9,5.6,1.0,16.8,38.4,21.8,21.9,64.1
"지역",전라북도 임실군,15.0,85.0,0.0,7.4,13.3,5.6,73.7,7.4,8.9,43.6,24.0,23.5,0.0,34.7
"지역",전라북도 순창군,8.9,91.1,9.7,14.7,41.9,11.2,22.5,4.1,20.5,40.7,20.9,5.8,12.0,36.0
"지역",전라북도 고창군,19.1,80.9,7.1,5.9,25.7,9.1,52.2,8.8,0.0,37.3,38.1,21.4,3.2,47.6
