"구분(1)",구분(2),2021,2021,2021,2021,2021,2021,2021
"구분(1)",구분(2),수돗물 수질측정,저수조(물탱크)의 주기적인 청소/관리,수도관의 상태 진단,수도관의 세척 및 녹 제거,수도관의 교체공사,기타,실천하고 있는 사항 없음
"지역",전라남도 광양시,0.0,64.3,0.9,2.0,0.5,0.3,33.3
"지역",전라남도 담양군,4.4,12.0,13.2,6.4,1.1,0.0,72.0
"지역",전라남도 곡성군,7.9,9.5,6.9,0.9,1.4,0.0,81.7
"지역",전라남도 구례군,4.3,8.0,1.0,0.5,1.6,0.0,89.4
"지역",전라남도 고흥군,9.7,7.1,5.4,6.4,4.0,24.3,59.0
"지역",전라남도 보성군,13.5,10.5,0.6,0.9,0.6,42.0,42.1
"지역",전라남도 화순군,20.7,41.9,20.6,1.9,0.3,0.0,56.7
"지역",전라남도 장흥군,2.8,6.0,3.3,3.0,2.7,1.1,86.4
"지역",전라남도 강진군,0.0,10.9,1.5,1.7,0.0,0.0,88.4
"지역",전라남도 해남군,1.3,16.9,9.9,7.6,9.7,0.4,75.3
"지역",전라남도 영암군,2.4,4.6,4.9,1.5,1.4,0.2,85.5
"지역",전라남도 무안군,3.7,40.2,8.9,7.3,5.1,0.6,58.0
"지역",전라남도 함평군,3.6,5.9,2.8,2.5,1.6,0.0,88.4
"지역",전라남도 영광군,1.0,6.9,0.8,4.6,1.9,0.5,87.5
"지역",전라남도 장성군,2.6,3.9,3.0,1.8,0.6,0.0,93.2
"지역",전라남도 완도군,2.1,13.4,1.5,0.4,3.1,0.3,80.4
"지역",전라남도 진도군,0.2,1.3,0.0,0.0,0.0,0.0,98.7
"지역",전라남도 신안군,0.6,0.6,1.0,0.3,0.0,0.0,97.9
"지역",경상북도 포항시,1.5,26.9,11.9,0.2,0.9,0.1,70.7
"지역",경상북도 경주시,2.2,45.4,0.8,0.6,0.3,0.0,53.8
"지역",경상북도 김천시,0.4,42.9,14.4,16.5,36.4,0.0,38.6
"지역",경상북도 안동시,10.2,38.8,2.5,1.2,8.4,0.4,51.3
"지역",경상북도 구미시,12.5,61.6,11.7,2.6,8.8,0.0,32.8
"지역",경상북도 영주시,5.5,30.7,2.1,1.7,14.3,0.0,57.0
"지역",경상북도 영천시,0.2,7.4,5.4,1.4,3.6,0.0,88.5
"지역",경상북도 상주시,27.9,0.9,24.1,2.7,0.0,0.0,71.9
"지역",경상북도 문경시,15.5,24.8,22.6,8.9,7.6,0.0,69.4
"지역",경상북도 경산시,6.7,26.4,16.8,8.4,5.4,0.0,59.8
"지역",경상북도 군위군,1.4,6.1,9.0,2.0,1.1,0.0,86.2
"지역",경상북도 의성군,0.0,0.0,0.7,0.9,5.1,0.0,93.9
"지역",경상북도 청송군,2.4,14.4,7.3,0.6,0.5,0.0,81.2
"지역",경상북도 영양군,5.7,19.1,6.2,1.9,7.5,0.0,75.6
"지역",경상북도 영덕군,7.5,16.9,15.4,2.4,0.2,0.0,74.2
"지역",경상북도 청도군,0.9,11.6,1.0,0.0,3.9,0.0,84.0
"지역",경상북도 고령군,0.0,23.9,19.3,2.4,0.0,0.0,68.2
"지역",경상북도 성주군,2.5,7.0,1.6,0.5,0.0,0.0,91.1
"지역",경상북도 칠곡군,4.5,37.6,12.8,1.1,3.4,0.0,52.6
"지역",경상북도 예천군,0.7,5.3,0.4,2.3,1.4,0.0,93.6
"지역",경상북도 봉화군,0.9,40.2,9.6,7.5,29.2,0.0,55.4
"지역",경상북도 울진군,7.1,18.9,17.5,8.0,3.1,0.0,69.4
"지역",경상북도 울릉군,2.8,6.7,11.1,6.5,4.7,0.0,74.4
"지역",경상남도 창원시,19.4,64.0,14.4,6.2,3.6,1.5,32.6
"지역",경상남도 진주시,19.8,38.6,23.9,18.9,17.7,8.6,43.3
"지역",경상남도 통영시,5.1,59.8,2.2,1.9,0.9,1.3,35.8
"지역",경상남도 사천시,19.0,63.6,35.5,22.8,7.5,0.9,27.5
"지역",경상남도 김해시,8.7,33.0,5.8,3.6,1.1,4.9,54.8
"지역",경상남도 밀양시,1.3,7.8,1.7,1.6,1.2,0.0,88.1
"지역",경상남도 거제시,6.2,38.0,8.7,5.7,1.6,1.1,53.2
"지역",경상남도 양산시,15.3,45.1,2.3,5.1,0.2,0.4,51.1
"지역",경상남도 의령군,12.2,13.4,13.2,9.4,8.3,0.3,55.8
"지역",경상남도 함안군,0.5,20.2,9.7,3.8,1.6,0.6,71.0
"지역",경상남도 창녕군,5.2,8.4,13.4,6.0,3.6,0.0,81.4
"지역",경상남도 고성군,2.5,27.9,2.3,0.3,0.4,0.0,68.5
"지역",경상남도 남해군,3.2,10.9,4.4,4.1,0.5,0.4,80.4
"지역",경상남도 하동군,3.1,24.7,15.7,2.8,3.4,14.2,54.3
"지역",경상남도 산청군,10.6,8.8,1.1,1.5,0.2,0.0,85.3
"지역",경상남도 함양군,1.5,1.0,0.0,1.0,0.8,0.0,96.5
"지역",경상남도 거창군,13.2,40.1,2.7,0.8,1.2,0.4,51.8
"지역",경상남도 합천군,0.3,9.5,15.1,3.5,1.5,0.0,74.4
"지역",제주특별자치도,4.2,13.1,8.3,6.0,5.7,0.4,79.1
"가구원 수",1인가구,7.1,30.0,11.2,6.8,3.2,0.8,62.2
"가구원 수",2인가구,10.0,39.7,15.9,9.6,4.5,0.7,51.3
"가구원 수",3인가구,11.6,46.7,16.6,10.0,4.4,0.5,45.4
"가구원 수",4인가구,12.9,50.5,17.8,10.8,4.0,0.5,41.7
"가구원 수",5인가구 이상,12.1,46.7,17.0,9.7,6.1,0.9,44.6
"가구원 구성",1세대 가구,10.0,39.5,15.9,9.6,4.5,0.7,51.6
"가구원 구성",2세대 가구,12.2,48.5,17.1,10.4,4.3,0.6,43.6
"가구원 구성",3세대 가구,10.5,37.8,16.2,10.1,5.3,0.6,53.6
"가구원 구성",4세대 이상 가구,6.2,46.7,26.0,5.3,12.3,0.5,34.0
"가구원 구성",1인 가구,7.1,30.0,11.2,6.8,3.2,0.8,62.2
"가구원 구성",비친족 가구,4.8,24.7,7.2,5.1,2.5,2.6,66.0
"가구원 구성",기타,0.0,19.3,39.9,0.0,7.5,0.0,48.3
"주택 종류",단독주택,4.3,13.7,7.3,4.1,3.6,0.9,76.2
"주택 종류",아파트,14.5,61.1,20.5,12.6,4.9,0.7,32.2
"주택 종류",연립ㆍ다세대주택,7.1,26.2,12.4,7.1,2.6,0.3,64.4
"주택 종류",오피스텔,7.1,31.5,12.0,8.6,1.6,0.1,62.1
"주택 종류",기타,5.3,9.9,10.1,3.1,2.7,0.1,77.2
"주택 연한",5년 미만,9.7,39.4,13.7,8.6,2.5,0.8,53.8
"주택 연한",5년~10년 미만,11.6,41.6,17.1,10.2,3.4,0.6,50.4
"주택 연한",10년~20년 미만,10.6,44.3,16.0,9.3,3.2,0.6,47.8
"주택 연한",20년~30년 미만,10.5,43.6,14.9,9.1,4.9,0.4,48.4
"주택 연한",30년 이상 ,7.1,28.1,12.3,7.9,5.3,1.1,62.0
