"구분(1)",구분(2),2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021
"구분(1)",구분(2),TV/라디오(다큐멘터리 등 교양방송),TV/라디오(다큐멘터리 등 교양방송),TV/라디오(공익광고 등),TV/라디오(공익광고 등),SNS(페이스북 인스타그램 트위터 등),SNS(페이스북 인스타그램 트위터 등),신문/잡지 광고,신문/잡지 광고,포털사이트(네이버 다음 등),포털사이트(네이버 다음 등),수도 관련 홈페이지(환경부 지자체 등),수도 관련 홈페이지(환경부 지자체 등),리플릿 포스터 등 인쇄물,리플릿 포스터 등 인쇄물,수돗물 마시기 캠페인 등 시민 참여형 홍보,수돗물 마시기 캠페인 등 시민 참여형 홍보,지하철·버스·옥외 광고 등,지하철·버스·옥외 광고 등,기타,기타
"구분(1)",구분(2),1순위,1+2순위,1순위,1+2순위,1순위,1+2순위,1순위,1+2순위,1순위,1+2순위,1순위,1+2순위,1순위,1+2순위,1순위,1+2순위,1순위,1+2순위,1순위,1+2순위
"지역",충청북도 보은군,62.2,68.7,29.2,78.5,3.4,13.3,0.2,21.0,0.0,2.5,0.0,0.7,0.3,0.7,0.8,4.4,0.0,0.2,3.8,3.8
"지역",충청북도 옥천군,60.8,89.5,31.1,66.5,4.3,5.3,0.0,0.0,2.6,14.5,1.2,2.9,0.0,0.0,0.0,2.7,0.0,0.0,0.0,0.0
"지역",충청북도 영동군,67.1,78.1,20.8,83.9,2.1,8.7,0.0,3.4,8.7,17.6,0.5,0.9,0.0,0.9,0.8,3.3,0.0,0.8,0.0,0.0
"지역",충청북도 진천군,57.7,67.7,30.6,51.2,3.5,10.0,0.5,3.8,4.6,13.5,0.0,1.8,1.1,11.8,0.3,1.7,0.0,0.0,1.6,1.6
"지역",충청북도 괴산군,37.9,54.6,49.0,86.4,2.7,4.5,2.9,30.8,5.6,17.0,0.0,0.4,0.5,0.9,0.7,2.2,0.7,0.7,0.0,0.0
"지역",충청북도 음성군,9.1,26.4,61.1,75.4,9.1,24.6,2.5,10.3,8.2,21.5,0.5,1.0,0.6,4.8,4.6,19.3,0.9,7.7,3.5,3.9
"지역",충청북도 단양군,47.6,61.5,28.0,41.8,2.3,7.3,0.7,2.0,16.0,22.7,0.0,1.0,1.0,2.4,1.1,4.4,2.1,3.4,1.2,1.4
"지역",충청북도 증평군,87.6,92.4,8.0,47.0,1.4,2.9,0.0,1.6,1.2,5.8,0.0,0.5,0.0,0.3,1.0,2.5,0.0,0.2,0.8,0.8
"지역",충청남도 천안시,29.7,37.9,36.4,51.6,15.1,33.0,1.3,8.7,15.3,41.4,0.0,0.5,0.2,2.1,1.6,14.4,0.4,2.4,0.0,0.9
"지역",충청남도 공주시,23.2,35.1,48.5,65.3,4.1,13.1,0.5,4.8,17.9,25.7,0.0,1.3,2.9,4.4,1.2,10.7,0.9,3.6,0.5,0.9
"지역",충청남도 보령시,20.7,25.4,50.6,56.8,3.2,6.4,0.2,0.5,3.8,8.5,1.3,2.8,0.8,1.2,13.1,18.0,0.0,1.1,6.3,6.3
"지역",충청남도 아산시,14.8,33.0,55.3,82.0,12.6,18.0,0.0,3.7,15.8,39.0,0.4,0.4,0.5,1.3,0.4,10.7,0.2,1.2,0.0,0.0
"지역",충청남도 서산시,35.5,49.7,30.0,70.2,12.2,21.7,2.0,7.3,14.5,32.1,1.3,3.4,1.3,5.7,2.2,5.3,0.9,3.2,0.0,0.2
"지역",충청남도 논산시,70.1,84.7,16.2,53.2,4.3,8.8,1.4,4.1,7.2,19.4,0.0,0.6,0.2,0.2,0.0,0.8,0.3,0.5,0.3,0.6
"지역",충청남도 계룡시,13.9,34.9,33.4,46.2,9.7,32.1,5.2,9.0,35.3,55.1,0.5,1.7,0.0,1.1,1.8,3.5,0.2,0.5,0.0,0.3
"지역",충청남도 당진시,44.3,53.7,37.2,70.5,7.6,15.1,0.0,7.6,8.6,21.5,0.3,2.3,0.6,2.1,1.5,8.7,0.0,6.2,0.0,0.3
"지역",충청남도 금산군,11.6,33.8,67.7,83.3,7.7,13.0,0.9,6.1,5.0,15.7,1.7,5.2,0.5,0.8,2.3,12.9,0.8,4.6,1.7,1.7
"지역",충청남도 부여군,37.3,48.1,34.7,62.5,1.3,2.0,1.7,4.3,7.7,15.8,2.5,2.5,0.0,0.3,1.7,6.6,0.0,0.6,13.1,13.1
"지역",충청남도 서천군,14.9,24.0,71.4,79.6,1.9,3.7,1.8,15.1,6.4,11.9,0.0,1.6,1.1,6.4,1.0,5.7,0.5,1.2,1.0,1.3
"지역",충청남도 청양군,49.3,67.2,42.5,81.1,1.3,2.7,0.3,7.8,4.3,14.0,0.6,1.7,0.0,0.3,1.2,10.3,0.0,5.4,0.6,0.6
"지역",충청남도 홍성군,59.5,84.2,24.4,84.4,5.7,8.8,0.9,0.9,0.5,0.5,0.0,1.1,0.0,0.0,8.5,10.7,0.6,5.9,0.0,0.0
"지역",충청남도 예산군,4.6,8.2,86.7,92.0,4.4,7.5,0.4,5.6,2.6,6.2,0.4,1.5,0.2,1.5,0.5,3.2,0.0,1.8,0.2,0.2
"지역",충청남도 태안군,19.0,55.9,61.1,73.8,4.5,11.4,0.8,7.7,9.4,17.6,0.9,1.8,0.4,2.3,1.2,3.8,1.9,3.9,0.9,1.3
"지역",전라북도 전주시,20.6,31.7,62.3,71.8,2.2,5.6,0.3,4.9,10.2,40.0,1.0,4.4,0.0,0.4,3.1,23.7,0.0,0.8,0.3,0.3
"지역",전라북도 군산시,48.8,51.9,45.1,48.9,2.5,13.3,0.1,14.9,2.3,37.8,0.4,0.4,0.0,1.1,0.2,0.8,0.5,0.8,0.2,0.2
"지역",전라북도 익산시,50.6,56.2,22.2,66.1,2.2,5.9,0.1,1.4,4.6,19.7,0.3,0.8,7.1,11.4,11.2,13.5,1.7,8.1,0.1,0.5
"지역",전라북도 정읍시,26.1,33.2,57.5,77.0,1.2,8.1,0.4,11.1,10.2,25.4,0.8,1.9,0.5,1.0,1.6,3.7,1.7,18.9,0.0,0.0
"지역",전라북도 남원시,36.0,58.2,25.1,66.5,9.9,20.9,0.0,3.3,0.6,2.6,1.0,1.6,1.0,1.8,16.7,23.0,9.3,16.8,0.3,0.3
"지역",전라북도 김제시,21.9,32.3,59.5,80.2,4.0,7.0,1.0,3.3,3.8,14.7,0.0,0.4,1.0,3.8,8.5,43.9,0.0,1.5,0.2,0.2
"지역",전라북도 완주군,27.9,29.9,51.8,61.6,0.4,0.4,0.0,17.8,19.9,40.1,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0
"지역",전라북도 진안군,21.3,52.3,68.7,89.1,3.3,6.4,1.0,2.2,4.9,11.6,0.0,1.3,0.5,0.8,0.0,0.9,0.0,0.0,0.3,0.3
"지역",전라북도 무주군,71.0,82.8,18.2,80.1,0.9,2.8,1.9,10.1,5.2,11.3,0.5,0.5,0.2,2.8,2.2,6.3,0.0,0.4,0.0,0.0
"지역",전라북도 장수군,1.5,16.5,75.4,88.7,3.1,9.7,0.4,0.6,9.9,15.5,0.0,0.0,2.2,6.1,0.0,24.1,0.0,4.2,7.5,33.2
"지역",전라북도 임실군,38.1,46.9,45.6,65.4,4.0,5.9,0.8,2.3,2.4,6.1,1.6,1.9,4.0,14.7,2.2,7.1,1.3,1.9,0.0,0.0
"지역",전라북도 순창군,21.6,24.9,51.8,67.2,0.9,2.6,9.0,17.1,1.0,2.9,7.8,15.2,2.7,15.4,4.8,25.5,0.3,0.3,0.0,0.0
"지역",전라북도 고창군,69.6,95.9,26.8,77.2,0.0,0.8,0.8,8.0,2.5,16.6,0.0,0.2,0.0,0.0,0.4,0.4,0.0,0.0,0.0,0.0
"지역",전라북도 부안군,39.3,68.6,39.0,75.3,7.6,12.1,3.7,13.4,1.9,8.7,0.0,1.8,7.5,10.6,1.0,6.7,0.0,0.3,0.0,0.0
"지역",전라남도 목포시,29.5,57.2,40.6,67.9,8.6,21.0,0.0,1.7,18.9,44.7,0.0,0.2,0.2,0.5,1.6,3.3,0.5,1.7,0.0,0.0
"지역",전라남도 여수시,25.5,27.7,61.5,84.2,0.7,8.6,0.6,4.7,11.8,44.0,0.0,0.2,0.0,1.3,0.0,0.5,0.0,0.1,0.0,0.0
