"구분(1)",구분(2),2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021
"구분(1)",구분(2),사용방법 (%),사용방법 (%),사용방법 (%),사용방법 (%),사용방법 (%),선택 이유 (%),선택 이유 (%),선택 이유 (%),선택 이유 (%),선택 이유 (%),선택 이유 (%),선택 이유 (%)
"구분(1)",구분(2),수돗물을 그대로 먹거나 끓여서,수돗물을 정수기를 설치해서,먹는 샘물(생수)을 구매해서,우물물ㆍ지하수ㆍ약수로,기타,믿을 수 있어서,맛이 좋아서,편리해서,경제적이어서,습관적으로,주변에서 권하거나 사용해서,기타
"지역",충청남도 공주시,74.0,18.2,1.0,6.4,0.4,39.0,4.4,36.0,0.5,18.3,1.5,0.3
"지역",충청남도 보령시,57.2,30.0,9.4,3.5,0.0,27.7,3.3,51.7,1.9,14.7,0.0,0.7
"지역",충청남도 아산시,69.8,21.2,7.2,1.8,0.0,22.8,1.4,28.5,2.0,45.2,0.2,0.0
"지역",충청남도 서산시,73.1,22.2,4.1,0.3,0.4,24.4,1.3,33.5,0.4,40.2,0.3,0.0
"지역",충청남도 논산시,65.7,25.2,5.5,3.6,0.0,22.1,3.5,56.9,2.3,14.9,0.3,0.0
"지역",충청남도 계룡시,54.8,34.7,9.9,0.5,0.0,30.3,0.6,46.9,0.9,20.5,0.0,0.9
"지역",충청남도 당진시,72.1,21.4,4.0,2.5,0.0,20.1,0.9,42.9,5.0,31.0,0.2,0.0
"지역",충청남도 금산군,85.7,11.0,0.7,2.6,0.0,18.5,0.8,57.7,2.7,20.3,0.0,0.0
"지역",충청남도 부여군,76.9,18.2,3.0,1.8,0.0,41.2,0.0,39.1,1.8,15.6,1.6,0.7
"지역",충청남도 서천군,86.7,10.5,1.4,1.4,0.0,17.2,1.1,28.4,4.2,48.2,0.2,0.7
"지역",충청남도 청양군,64.0,16.1,2.2,17.7,0.0,30.3,3.9,50.7,3.3,11.8,0.0,0.0
"지역",충청남도 홍성군,68.1,22.2,9.5,0.2,0.0,49.2,16.8,19.2,2.7,12.1,0.0,0.0
"지역",충청남도 예산군,73.5,18.8,6.0,1.3,0.4,21.6,0.3,29.6,1.4,47.0,0.0,0.0
"지역",충청남도 태안군,75.3,21.8,1.9,1.0,0.0,39.4,0.0,30.5,1.9,27.4,0.9,0.0
"지역",전라북도 전주시,78.1,19.5,2.2,0.0,0.2,34.4,0.4,46.9,1.8,16.2,0.2,0.0
"지역",전라북도 군산시,68.5,25.2,6.3,0.0,0.0,22.6,1.7,23.5,0.3,51.8,0.1,0.0
"지역",전라북도 익산시,64.6,28.7,5.5,0.8,0.3,29.7,1.9,40.4,3.7,22.8,0.4,1.0
"지역",전라북도 정읍시,85.4,13.0,1.1,0.5,0.0,17.7,6.0,32.2,2.3,41.2,0.3,0.2
"지역",전라북도 남원시,79.0,19.1,1.1,0.7,0.0,29.6,0.4,59.4,0.2,10.4,0.0,0.0
"지역",전라북도 김제시,81.9,13.1,4.4,0.2,0.3,10.5,0.0,55.7,0.0,33.5,0.3,0.0
"지역",전라북도 완주군,94.9,1.1,3.4,0.6,0.0,45.8,0.0,40.1,13.4,0.7,0.0,0.0
"지역",전라북도 진안군,85.7,9.8,2.0,2.5,0.0,17.9,0.4,43.2,3.3,34.9,0.0,0.3
"지역",전라북도 무주군,91.2,7.8,1.0,0.0,0.0,30.1,0.0,26.5,2.0,41.4,0.0,0.0
"지역",전라북도 장수군,85.1,5.0,0.7,9.2,0.0,32.2,1.6,21.3,0.0,44.9,0.0,0.0
"지역",전라북도 임실군,64.6,26.6,5.7,3.1,0.0,19.5,28.9,33.2,3.2,15.2,0.0,0.0
"지역",전라북도 순창군,71.3,15.7,2.7,10.4,0.0,29.0,4.3,57.1,3.6,6.0,0.0,0.0
"지역",전라북도 고창군,80.2,15.9,3.8,0.0,0.0,43.7,6.4,40.9,0.4,8.6,0.0,0.0
"지역",전라북도 부안군,80.9,14.6,4.5,0.0,0.0,30.4,8.9,37.3,0.2,22.0,1.1,0.0
"지역",전라남도 목포시,80.1,17.7,2.2,0.0,0.0,25.7,0.2,51.7,0.6,21.6,0.0,0.2
"지역",전라남도 여수시,74.8,21.1,3.1,1.0,0.0,19.7,0.7,44.3,2.0,33.3,0.0,0.0
"지역",전라남도 순천시,73.0,21.3,5.5,0.0,0.2,32.1,1.4,41.7,1.8,21.9,0.7,0.3
"지역",전라남도 나주시,75.8,17.9,4.7,1.5,0.0,18.6,0.6,54.0,1.3,25.6,0.0,0.0
"지역",전라남도 광양시,75.2,21.9,1.7,1.2,0.0,25.9,0.6,38.6,0.2,34.4,0.3,0.0
"지역",전라남도 담양군,80.5,15.1,2.2,2.2,0.0,22.3,0.2,50.9,1.3,25.1,0.2,0.0
"지역",전라남도 곡성군,84.9,10.6,3.6,0.9,0.0,18.1,3.8,41.5,2.8,33.5,0.3,0.0
"지역",전라남도 구례군,79.6,5.8,0.0,14.5,0.0,14.1,0.4,61.5,1.6,21.7,0.0,0.7
"지역",전라남도 고흥군,89.9,8.0,0.5,1.7,0.0,12.8,2.3,67.3,1.3,15.9,0.0,0.4
"지역",전라남도 보성군,86.5,12.4,0.6,0.5,0.0,37.5,40.9,19.1,0.3,2.2,0.0,0.0
"지역",전라남도 화순군,86.2,11.8,1.0,1.0,0.0,14.4,1.3,73.4,3.1,7.8,0.0,0.0
"지역",전라남도 장흥군,89.1,8.5,1.7,0.6,0.0,53.3,0.8,30.0,0.6,14.9,0.0,0.4
"지역",전라남도 강진군,88.2,5.4,0.3,6.0,0.0,28.6,12.9,49.9,0.3,8.4,0.0,0.0
"지역",전라남도 해남군,78.2,12.4,1.9,7.6,0.0,17.9,1.2,66.3,7.7,6.6,0.0,0.3
"지역",전라남도 영암군,77.6,17.1,5.0,0.4,0.0,10.9,0.8,48.3,11.8,27.6,0.6,0.2
"지역",전라남도 무안군,82.6,14.0,3.0,0.5,0.0,20.7,0.0,45.1,0.0,34.2,0.0,0.0
"지역",전라남도 함평군,85.8,6.5,1.2,6.5,0.0,24.7,0.6,49.4,1.2,24.1,0.0,0.0
"지역",전라남도 영광군,84.8,11.7,0.7,2.7,0.0,54.0,0.0,40.1,1.3,4.6,0.0,0.0
"지역",전라남도 장성군,72.8,12.8,6.1,7.7,0.7,12.4,1.1,39.1,2.2,44.8,0.4,0.0
"지역",전라남도 완도군,92.6,5.3,0.0,2.1,0.0,6.6,1.5,58.7,4.3,28.9,0.0,0.0
"지역",전라남도 진도군,88.8,7.5,3.4,0.3,0.0,11.8,0.7,14.9,0.5,72.1,0.0,0.0
"지역",전라남도 신안군,96.5,2.3,0.0,1.2,0.0,40.8,0.6,43.3,1.7,12.6,0.4,0.6
"지역",경상북도 포항시,77.3,18.3,4.4,0.0,0.0,32.4,0.4,10.2,3.1,53.6,0.1,0.1
"지역",경상북도 경주시,75.9,18.9,3.4,1.8,0.0,29.5,0.3,36.8,1.7,31.1,0.3,0.3
"지역",경상북도 김천시,82.7,15.3,2.0,0.0,0.0,28.8,0.0,38.7,1.7,29.6,1.2,0.0
"지역",경상북도 안동시,76.2,20.7,3.1,0.0,0.0,27.5,10.7,46.3,8.6,7.0,0.0,0.0
"지역",경상북도 구미시,77.4,18.8,3.3,0.5,0.0,23.2,0.8,58.9,1.1,15.9,0.2,0.0
"지역",경상북도 영주시,81.8,14.3,1.8,2.2,0.0,41.9,0.3,36.6,5.1,16.0,0.0,0.0
"지역",경상북도 영천시,70.1,22.7,6.7,0.2,0.3,29.7,2.8,38.9,20.9,6.8,0.9,0.0
"지역",경상북도 상주시,77.5,20.2,1.1,0.9,0.2,33.7,0.9,57.6,7.6,0.2,0.0,0.0
"지역",경상북도 문경시,71.9,25.3,2.5,0.2,0.0,39.6,9.7,49.5,0.5,0.7,0.0,0.0
"지역",경상북도 경산시,62.4,27.2,10.5,0.0,0.0,50.0,0.4,23.3,6.6,19.7,0.0,0.0
"지역",경상북도 군위군,96.0,1.1,2.9,0.0,0.0,7.2,0.0,75.9,4.9,12.0,0.0,0.0
"지역",경상북도 의성군,83.5,15.8,0.2,0.4,0.0,16.0,7.9,50.0,5.2,20.5,0.3,0.0
"지역",경상북도 청송군,72.9,26.4,0.7,0.0,0.0,48.9,1.2,44.9,0.9,4.1,0.0,0.0
"지역",경상북도 영양군,66.8,30.5,1.4,1.3,0.0,62.8,2.2,32.6,0.9,1.5,0.0,0.0
"지역",경상북도 영덕군,80.9,17.7,1.0,0.4,0.0,30.7,0.4,13.2,2.0,53.7,0.0,0.0
"지역",경상북도 청도군,80.7,16.3,1.3,1.7,0.0,44.3,7.5,38.8,6.1,3.2,0.0,0.0
"지역",경상북도 고령군,100.0,0.0,0.0,0.0,0.0,0.2,0.9,76.0,0.0,22.9,0.0,0.0
"지역",경상북도 성주군,75.7,21.6,0.7,1.9,0.0,23.7,0.5,53.1,1.8,20.9,0.0,0.0
"지역",경상북도 칠곡군,65.1,25.0,9.7,0.3,0.0,48.4,0.7,24.5,1.4,25.0,0.0,0.0
"지역",경상북도 예천군,90.6,8.8,0.3,0.0,0.3,13.5,0.0,42.1,1.8,42.6,0.0,0.0
"지역",경상북도 봉화군,98.4,1.6,0.0,0.0,0.0,21.3,0.1,70.3,3.0,5.1,0.0,0.0
"지역",경상북도 울진군,72.5,26.7,0.8,0.0,0.0,32.6,0.6,15.8,3.0,47.4,0.6,0.0
"지역",경상북도 울릉군,58.9,34.7,4.9,1.5,0.0,4.7,7.8,49.9,35.6,0.2,1.9,0.0
"지역",경상남도 창원시,44.8,42.0,8.3,4.8,0.1,46.5,1.3,30.5,1.4,20.0,0.2,0.0
"지역",경상남도 진주시,63.6,30.0,5.8,0.6,0.0,38.8,2.0,37.9,6.4,14.6,0.0,0.4
"지역",경상남도 통영시,80.9,16.5,2.1,0.5,0.0,25.0,0.5,42.9,0.5,31.0,0.0,0.0
"지역",경상남도 사천시,88.5,8.3,2.7,0.6,0.0,24.2,0.9,41.5,16.6,16.7,0.0,0.0
"지역",경상남도 김해시,50.9,38.2,6.8,4.1,0.0,33.9,1.1,44.5,3.4,16.9,0.2,0.0
"지역",경상남도 밀양시,70.6,25.3,3.6,0.4,0.0,30.0,7.3,59.4,2.3,1.0,0.0,0.0
"지역",경상남도 거제시,63.8,28.6,4.0,3.0,0.6,36.3,0.8,44.2,1.8,15.4,0.0,1.4
"지역",경상남도 양산시,50.2,42.8,6.2,0.6,0.2,36.3,0.9,43.5,4.3,14.2,0.7,0.1
"지역",경상남도 의령군,78.7,17.4,3.7,0.2,0.0,36.9,1.4,40.9,1.1,19.4,0.0,0.3
"지역",경상남도 함안군,54.8,37.6,7.6,0.0,0.0,36.8,1.5,42.0,0.0,19.2,0.4,0.0
"지역",경상남도 창녕군,72.6,23.7,3.1,0.7,0.0,47.2,6.6,38.0,4.6,3.6,0.0,0.0
"지역",경상남도 고성군,91.2,6.3,2.1,0.4,0.0,37.3,0.5,47.6,2.5,11.2,0.9,0.0
"지역",경상남도 남해군,90.4,8.5,1.1,0.0,0.0,8.9,0.3,53.9,3.5,33.3,0.2,0.0
"지역",경상남도 하동군,81.6,17.3,0.5,0.6,0.0,22.0,1.1,43.8,13.0,18.8,1.3,0.0
"지역",경상남도 산청군,81.7,11.5,4.3,2.6,0.0,27.0,0.3,58.8,0.0,13.1,0.0,0.8
"지역",경상남도 함양군,95.5,3.5,0.7,0.3,0.0,71.2,2.5,21.8,3.7,0.9,0.0,0.0
"지역",경상남도 거창군,69.6,24.3,4.9,1.2,0.0,30.0,6.4,47.5,2.7,13.4,0.0,0.0
"지역",경상남도 합천군,80.2,17.8,2.0,0.0,0.0,28.9,0.0,32.5,5.8,32.4,0.4,0.0
"지역",제주특별자치도,78.8,12.5,8.3,0.1,0.3,23.8,0.8,47.6,12.3,15.0,0.0,0.4
"가구원 수",1인가구,72.0,14.4,13.0,0.6,0.1,27.2,4.2,44.0,6.5,17.7,0.4,0.1
"가구원 수",2인가구,66.0,27.7,5.3,1.0,0.1,32.9,5.3,38.6,5.4,17.1,0.6,0.1
"가구원 수",3인가구,56.0,39.3,4.2,0.4,0.1,36.8,5.0,37.4,4.2,16.1,0.4,0.1
"가구원 수",4인가구,48.7,48.2,2.8,0.2,0.0,40.1,5.8,35.0,4.2,14.3,0.5,0.1
"가구원 수",5인가구 이상,53.8,43.2,2.5,0.5,0.0,37.5,4.2,37.7,4.1,16.0,0.3,0.2
"가구원 구성",1세대 가구,63.7,29.6,5.6,0.9,0.1,34.0,5.8,37.7,5.0,16.8,0.6,0.1
"가구원 구성",2세대 가구,54.6,41.7,3.4,0.4,0.0,37.5,5.0,36.9,4.5,15.5,0.4,0.1
"가구원 구성",3세대 가구,59.9,36.5,2.7,0.8,0.0,35.3,4.1,39.2,4.2,17.0,0.2,0.0
"가구원 구성",4세대 이상 가구,39.2,59.7,1.1,0.0,0.0,21.3,1.5,66.6,1.5,4.5,0.0,4.6
"가구원 구성",1인 가구,72.0,14.4,13.0,0.6,0.1,27.2,4.2,44.0,6.5,17.7,0.4,0.1
"가구원 구성",비친족 가구,65.9,21.5,11.7,0.9,0.0,18.9,1.6,52.5,4.7,21.5,0.8,0.0
"가구원 구성",기타,55.6,12.8,31.6,0.0,0.0,44.0,0.0,56.0,0.0,0.0,0.0,0.0
"주택 종류",단독주택,73.6,19.1,6.0,1.2,0.0,28.8,4.0,41.8,6.0,18.7,0.5,0.1
"주택 종류",아파트,55.7,38.1,5.8,0.3,0.1,36.4,5.2,37.9,4.7,15.3,0.5,0.1
"주택 종류",연립ㆍ다세대주택,62.1,30.5,7.0,0.4,0.0,34.0,6.0,38.4,5.3,15.8,0.3,0.1
"주택 종류",오피스텔,56.7,15.0,28.2,0.0,0.0,29.1,4.9,41.1,5.4,19.1,0.4,0.0
"주택 종류",기타,70.6,23.8,4.9,0.7,0.0,32.3,5.3,38.9,3.0,19.4,1.0,0.2
"주택 연한",5년 미만,53.4,34.2,12.0,0.4,0.0,32.6,5.7,40.2,4.8,16.2,0.4,0.0
"주택 연한",5년~10년 미만,58.2,33.2,8.2,0.3,0.0,32.6,6.1,40.3,4.9,15.7,0.3,0.2
"주택 연한",10년~20년 미만,59.1,33.5,7.0,0.3,0.1,34.2,5.3,40.4,4.6,15.1,0.4,0.1
"주택 연한",20년~30년 미만,63.0,30.7,5.5,0.7,0.1,34.5,4.8,37.6,5.4,16.8,0.6,0.1
"주택 연한",30년 이상 ,72.8,21.7,4.3,1.2,0.1,32.3,3.3,38.6,6.1,19.1,0.4,0.2
