"구분(1)",구분(2),2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021
"구분(1)",구분(2),경험 내용,경험 내용,경험 내용,경험 내용,경험 내용,경험 내용,경험 내용,대처 방식,대처 방식,대처 방식,대처 방식,대처 방식,대처 방식,대처 방식
"구분(1)",구분(2),겨울철 뿌연 수돗물,녹물,소독약(염소) 냄새,이물질,단수,기타,경험 없음,특별한 조치를 하지 않았다,수도꼭지용 필터를 설치했다,정수기를 구매(임대)했다,기존 정수기의 사용을 늘렸다,먹는 샘물(생수)를 구매하였다,문제를 해결하는 별도 제품을 구매했다,기타
"가구원 수",4인가구,6.4,5.8,11.4,3.1,2.9,0.4,76.4,41.2,16.3,19.0,16.9,13.2,2.5,2.0
"가구원 수",5인가구 이상,6.9,7.6,12.6,3.8,3.3,0.8,73.1,36.8,18.2,17.4,17.1,14.1,2.6,3.7
"가구원 구성",1세대 가구,5.2,5.1,9.7,2.0,2.5,0.5,80.2,48.6,7.8,14.3,11.4,19.8,2.3,3.1
"가구원 구성",2세대 가구,6.2,5.8,10.9,2.7,3.1,0.4,77.0,43.3,14.4,16.2,16.0,14.6,2.3,2.2
"가구원 구성",3세대 가구,6.8,8.2,13.3,3.4,5.0,0.7,72.2,44.7,12.9,16.7,15.2,10.7,1.4,4.9
"가구원 구성",4세대 이상 가구,12.7,18.3,18.6,13.4,8.6,0.0,52.1,40.3,24.8,27.3,26.3,6.9,0.0,0.0
"가구원 구성",1인 가구,4.4,4.9,8.4,1.8,1.9,0.3,82.0,54.1,8.2,6.6,6.0,23.8,3.3,3.2
"가구원 구성",비친족 가구,4.4,3.9,5.8,3.5,1.7,0.1,86.6,40.0,21.9,3.8,6.0,29.4,0.0,3.9
"가구원 구성",기타,0.0,16.5,0.0,0.0,3.1,0.0,80.4,45.8,0.0,0.0,0.0,0.0,38.3,15.9
"주택 종류",단독주택,5.3,5.6,10.3,2.1,2.5,0.7,78.5,53.3,6.4,10.4,10.9,18.1,2.0,4.2
"주택 종류",아파트,5.8,5.2,9.8,2.5,2.9,0.3,79.2,43.9,13.9,15.0,13.0,17.8,2.8,2.2
"주택 종류",연립ㆍ다세대주택,4.6,5.2,9.7,1.6,2.2,0.2,80.8,48.1,10.3,14.3,13.8,17.6,2.5,1.5
"주택 종류",오피스텔,5.5,7.0,7.6,1.7,1.6,0.1,81.5,47.2,19.9,7.4,4.3,27.8,4.2,2.7
